filename,width,height,class,xmin,ymin,xmax,ymax
cldi_368.png,300,300,car logo,37,99,82,138
00622.jpg,580,386,car logo,154,187,197,223
cldi_581.png,300,300,car logo,37,121,65,154
cldi_781.png,300,300,car logo,122,99,166,141
00134.jpg,270,187,car logo,20,120,32,133
00791.jpg,340,215,car logo,35,127,49,141
00791.jpg,340,215,car logo,2,4,84,46
cldi_115.png,300,300,car logo,41,75,85,118
cldi_105.png,300,300,car logo,26,35,80,83
cldi_195.png,300,300,car logo,52,10,77,37
cldi_195.png,300,300,car logo,76,14,98,38
cldi_158.png,300,300,car logo,62,41,101,80
00196.jpg,300,225,car logo,217,104,236,123
00196.jpg,300,225,car logo,18,70,29,81
00730.jpg,640,480,car logo,560,178,584,217
00188.jpg,1280,853,car logo,302,445,356,488
00507.jpg,750,469,car logo,203,268,247,306
cldi_66.png,300,300,car logo,112,51,158,81
00128.jpg,438,329,car logo,193,194,247,222
cldi_582.png,300,300,car logo,141,94,180,144
00242.jpg,280,210,car logo,237,78,251,91
00394.jpg,720,480,car logo,295,193,327,211
cldi_587.png,300,300,car logo,121,6,155,50
00456.jpg,300,183,car logo,109,100,124,111
cldi_143.png,300,300,car logo,13,102,64,151
cldi_75.png,300,300,car logo,109,139,155,167
cldi_123.png,300,300,car logo,78,91,120,124
00162.jpg,600,450,car logo,76,162,107,203
00509.jpg,590,375,car logo,89,228,128,260
cldi_152.png,300,300,car logo,24,45,43,65
cldi_152.png,300,300,car logo,25,64,45,88
cldi_152.png,300,300,car logo,45,47,64,66
cldi_152.png,300,300,car logo,46,67,64,87
cldi_612.png,300,300,car logo,90,45,122,82
00178.jpg,300,168,car logo,26,75,49,93
cldi_483.png,300,300,car logo,23,132,66,168
00498.jpg,640,426,car logo,495,225,531,251
00498.jpg,640,426,car logo,590,201,609,221
cldi_85.png,300,300,car logo,106,86,150,122
00487.jpg,300,225,car logo,41,84,58,102
00248.jpg,595,445,car logo,141,229,161,261
00248.jpg,595,445,car logo,269,59,294,103
00248.jpg,595,445,car logo,56,69,90,96
00510.jpg,625,469,car logo,37,219,70,243
00827.jpg,800,450,car logo,546,217,583,248
00395.jpg,259,194,car logo,119,113,137,129
00334.jpg,1440,900,car logo,328,573,458,659
cldi_516.png,300,300,car logo,28,126,71,166
00923.jpg,160,98,car logo,120,50,129,59
00268.jpg,640,426,car logo,506,216,547,251
cldi_122.png,300,300,car logo,61,54,103,85
cldi_95.png,300,300,car logo,2,42,49,83
00232.jpg,600,444,car logo,113,228,139,254
00160.jpg,625,350,car logo,196,112,228,135
cldi_293.png,300,300,car logo,99,25,142,50
00319.jpg,575,431,car logo,165,248,220,287
00290.jpg,800,532,car logo,532,374,574,408
cldi_310.png,300,300,car logo,84,49,129,75
cldi_658.png,300,300,car logo,23,140,75,190
00910.jpg,640,480,car logo,267,217,353,257
00174.jpg,259,194,car logo,13,91,28,106
cldi_55.png,300,300,car logo,159,153,188,176
00179.jpg,640,480,car logo,132,255,160,282
cldi_742.png,300,300,car logo,16,121,61,151
cldi_3.png,300,300,car logo,43,57,75,86
00680.jpg,300,200,car logo,95,94,112,109
cldi_226.png,300,300,car logo,128,127,152,145
cldi_389.png,300,300,car logo,48,85,96,108
00259.jpg,2592,1944,car logo,2190,851,2347,1036
00152.jpg,630,335,car logo,364,171,402,205
cldi_556.png,300,300,car logo,136,70,180,117
cldi_521.png,300,300,car logo,129,104,153,135
00965.jpg,500,375,car logo,383,277,415,300
00578.jpg,1280,949,car logo,411,473,506,519
00483.jpg,640,360,car logo,113,161,146,196
cldi_311.png,300,300,car logo,50,80,85,109
cldi_15.png,300,300,car logo,52,57,102,106
00656.jpg,468,313,car logo,407,32,425,56
cldi_214.png,300,300,car logo,100,24,152,50
00993.jpg,1024,768,car logo,76,416,113,453
00993.jpg,1024,768,car logo,182,295,205,317
00286.jpg,1024,768,car logo,386,320,475,352
00286.jpg,1024,768,car logo,670,174,715,219
00286.jpg,1024,768,car logo,104,244,136,274
00286.jpg,1024,768,car logo,861,220,886,251
00286.jpg,1024,768,car logo,966,241,993,271
00885.jpg,600,371,car logo,439,162,478,184
00276.jpg,640,480,car logo,492,216,515,239
cldi_47.png,300,300,car logo,47,104,83,143
cldi_462.png,300,300,car logo,96,46,137,92
cldi_696.png,300,300,car logo,101,126,137,157
00346.jpg,2992,2013,car logo,326,773,518,914
00559.jpg,640,480,car logo,549,214,586,265
00383.jpg,640,480,car logo,287,174,364,209
00495.jpg,1024,768,car logo,465,410,537,470
cldi_147.png,300,300,car logo,31,6,76,59
cldi_605.png,300,300,car logo,83,67,117,112
00413.jpg,640,480,car logo,55,244,98,273
00413.jpg,640,480,car logo,117,48,157,81
cldi_331.png,300,300,car logo,120,10,169,39
00651.jpg,800,534,car logo,612,327,652,376
00741.jpg,640,480,car logo,481,190,535,232
00741.jpg,640,480,car logo,36,4,111,44
cldi_518.png,300,300,car logo,158,103,195,141
cldi_111.png,300,300,car logo,142,124,181,166
00919.jpg,640,480,car logo,453,229,479,252
00919.jpg,640,480,car logo,77,246,91,259
00919.jpg,640,480,car logo,207,14,286,58
00919.jpg,640,480,car logo,303,20,397,71
00919.jpg,640,480,car logo,545,29,561,43
00506.jpg,900,675,car logo,85,364,129,423
00683.jpg,592,315,car logo,502,203,524,225
00420.jpg,500,333,car logo,300,203,333,235
00420.jpg,500,333,car logo,334,9,391,82
cldi_655.png,300,300,car logo,121,159,133,170
cldi_655.png,300,300,car logo,133,159,146,173
cldi_655.png,300,300,car logo,133,140,144,156
cldi_655.png,300,300,car logo,120,139,133,154
cldi_655.png,300,300,car logo,145,140,157,157
cldi_655.png,300,300,car logo,156,139,171,156
00719.jpg,580,387,car logo,278,216,308,249
cldi_192.png,300,300,car logo,144,35,163,54
00613.jpg,622,505,car logo,126,260,173,304
00300.jpg,1024,768,car logo,130,342,190,403
cldi_457.png,300,300,car logo,148,17,176,42
cldi_488.png,300,300,car logo,47,73,89,109
cldi_391.png,300,300,car logo,84,32,128,73
00953.jpg,1024,768,car logo,509,241,551,267
00781.jpg,640,480,car logo,138,326,164,357
00584.jpg,986,603,car logo,600,373,665,443
00584.jpg,986,603,car logo,765,99,796,119
cldi_543.png,300,300,car logo,132,99,159,133
cldi_467.png,300,300,car logo,139,131,161,155
00198.jpg,600,450,car logo,530,244,557,266
00636.jpg,400,300,car logo,190,172,208,190
cldi_466.png,300,300,car logo,71,119,107,162
00566.jpg,2000,1320,car logo,1015,608,1107,694
00597.jpg,640,480,car logo,70,283,101,312
cldi_392.png,300,300,car logo,123,61,165,85
cldi_494.png,300,300,car logo,47,36,100,80
cldi_128.png,300,300,car logo,68,96,105,129
cldi_534.png,300,300,car logo,12,21,37,53
cldi_534.png,300,300,car logo,39,11,63,36
cldi_710.png,300,300,car logo,60,86,95,121
cldi_204.png,300,300,car logo,34,141,76,163
cldi_456.png,300,300,car logo,87,30,105,45
cldi_456.png,300,300,car logo,90,45,105,59
cldi_456.png,300,300,car logo,90,57,104,73
cldi_456.png,300,300,car logo,107,25,121,45
cldi_456.png,300,300,car logo,107,45,122,60
cldi_456.png,300,300,car logo,108,61,119,73
00615.jpg,1024,768,car logo,851,341,908,403
cldi_273.png,300,300,car logo,75,101,122,128
cldi_325.png,300,300,car logo,99,48,146,78
00471.jpg,259,194,car logo,20,93,43,112
00916.jpg,640,410,car logo,503,183,538,205
cldi_719.png,300,300,car logo,16,36,59,71
cldi_57.png,300,300,car logo,36,164,62,185
cldi_544.png,300,300,car logo,78,47,112,72
cldi_666.png,300,300,car logo,96,141,133,162
cldi_523.png,300,300,car logo,145,83,174,114
cldi_646.png,300,300,car logo,17,156,42,181
00988.jpg,1920,1200,car logo,500,608,595,679
cldi_332.png,300,300,car logo,105,99,155,125
cldi_664.png,300,300,car logo,5,75,60,108
cldi_65.png,300,300,car logo,42,46,93,79
cldi_230.png,300,300,car logo,156,3,194,39
00481.jpg,277,182,car logo,198,115,224,127
00673.jpg,300,189,car logo,139,70,160,88
cldi_517.png,300,300,car logo,11,92,54,125
00668.jpg,275,183,car logo,69,100,82,110
cldi_358.png,300,300,car logo,19,55,37,69
cldi_358.png,300,300,car logo,18,76,35,93
cldi_358.png,300,300,car logo,34,73,56,94
cldi_358.png,300,300,car logo,39,57,53,71
cldi_358.png,300,300,car logo,53,57,66,73
cldi_628.png,300,300,car logo,122,152,154,177
cldi_426.png,300,300,car logo,122,55,178,99
cldi_459.png,300,300,car logo,95,71,123,98
00120.jpg,200,150,car logo,180,65,191,79
00225.jpg,465,342,car logo,81,126,116,145
cldi_40.png,300,300,car logo,123,151,174,174
00312.jpg,640,480,car logo,489,284,536,318
00784.jpg,786,492,car logo,234,255,261,279
cldi_81.png,300,300,car logo,64,99,114,136
cldi_183.png,300,300,car logo,133,102,173,144
cldi_225.png,300,300,car logo,121,23,170,66
00756.jpg,600,435,car logo,81,252,101,267
cldi_439.png,300,300,car logo,7,147,22,167
cldi_439.png,300,300,car logo,26,148,48,167
cldi_439.png,300,300,car logo,8,164,36,179
cldi_439.png,300,300,car logo,38,167,56,183
cldi_564.png,300,300,car logo,99,63,127,94
cldi_241.png,300,300,car logo,53,71,83,91
00873.jpg,800,540,car logo,610,377,650,413
cldi_83.png,300,300,car logo,4,119,54,155
00604.jpg,786,492,car logo,140,225,207,258
cldi_553.png,300,300,car logo,125,33,166,83
00470.jpg,420,209,car logo,327,105,341,121
cldi_51.png,300,300,car logo,66,97,117,151
cldi_21.png,300,300,car logo,153,134,196,156
00929.jpg,510,215,car logo,56,109,71,127
cldi_449.png,300,300,car logo,127,53,170,91
cldi_239.png,300,300,car logo,147,166,171,188
cldi_239.png,300,300,car logo,126,145,145,172
00239.jpg,259,194,car logo,199,104,225,122
cldi_565.png,300,300,car logo,40,112,80,147
cldi_514.png,300,300,car logo,35,18,80,51
00534.jpg,580,387,car logo,490,201,517,227
cldi_464.png,300,300,car logo,68,68,93,104
cldi_159.png,300,300,car logo,92,60,106,73
cldi_159.png,300,300,car logo,95,73,130,86
00344.jpg,800,537,car logo,622,141,667,175
cldi_218.png,300,300,car logo,75,23,127,52
00406.jpg,1024,768,car logo,12,362,51,413
00406.jpg,1024,768,car logo,980,326,1001,344
00354.jpg,1024,685,car logo,259,359,350,395
00691.jpg,600,450,car logo,535,243,551,260
cldi_677.png,300,300,car logo,113,94,147,118
00240.jpg,300,225,car logo,74,96,90,108
00802.jpg,400,266,car logo,335,182,351,202
00543.jpg,400,300,car logo,32,145,46,160
00742.jpg,272,186,car logo,55,83,71,99
00231.jpg,640,480,car logo,124,198,147,220
00444.jpg,808,295,car logo,251,130,292,163
00444.jpg,808,295,car logo,577,107,598,128
cldi_633.png,300,300,car logo,119,121,144,146
00585.jpg,1600,1067,car logo,964,622,1099,681
00995.jpg,1024,681,car logo,494,416,543,469
cldi_362.png,300,300,car logo,63,32,99,50
cldi_208.png,300,300,car logo,97,90,150,119
00358.jpg,620,465,car logo,93,221,123,245
cldi_479.png,300,300,car logo,148,94,169,122
00911.jpg,1024,768,car logo,120,342,184,398
00429.jpg,640,480,car logo,88,284,121,309
cldi_749.png,300,300,car logo,120,131,163,161
cldi_602.png,300,300,car logo,21,114,55,144
cldi_647.png,300,300,car logo,56,54,113,109
cldi_695.png,300,300,car logo,120,23,167,64
cldi_359.png,300,300,car logo,125,67,176,118
00388.jpg,256,192,car logo,32,101,48,113
00359.jpg,640,480,car logo,34,222,67,252
cldi_461.png,300,300,car logo,142,10,183,51
cldi_545.png,300,300,car logo,63,94,101,140
00797.jpg,1000,681,car logo,300,394,353,448
cldi_173.png,300,300,car logo,26,150,61,189
00407.jpg,600,367,car logo,409,232,445,255
cldi_103.png,300,300,car logo,27,151,63,187
cldi_436.png,300,300,car logo,143,21,184,60
cldi_74.png,300,300,car logo,49,44,104,72
cldi_598.png,300,300,car logo,144,96,174,131
cldi_259.png,300,300,car logo,58,152,107,181
00580.jpg,1600,1200,car logo,147,664,216,741
cldi_668.png,300,300,car logo,48,136,88,158
cldi_424.png,300,300,car logo,26,53,69,99
00956.jpg,600,324,car logo,65,163,112,191
cldi_313.png,300,300,car logo,147,118,185,139
cldi_132.png,300,300,car logo,35,108,76,141
00979.jpg,1024,768,car logo,175,398,220,440
00260.jpg,720,518,car logo,71,227,100,255
cldi_337.png,300,300,car logo,42,44,92,66
cldi_68.png,300,300,car logo,34,32,87,66
cldi_702.png,300,300,car logo,102,29,137,61
00768.jpg,255,186,car logo,191,86,205,94
cldi_384.png,300,300,car logo,147,25,192,59
00770.jpg,800,600,car logo,338,164,460,211
cldi_129.png,300,300,car logo,3,42,49,81
00870.jpg,350,240,car logo,267,87,281,97
00735.jpg,900,599,car logo,638,246,696,299
00454.jpg,1600,938,car logo,1175,590,1233,657
cldi_731.png,300,300,car logo,150,141,173,173
00746.jpg,248,186,car logo,178,70,196,85
00474.jpg,625,389,car logo,223,234,256,263
00401.jpg,380,235,car logo,332,158,350,178
cldi_659.png,300,300,car logo,72,31,120,79
cldi_119.png,300,300,car logo,105,135,128,158
00261.jpg,400,269,car logo,305,132,334,152
00708.jpg,1024,684,car logo,148,432,182,463
00331.jpg,640,480,car logo,70,242,101,272
cldi_787.png,300,300,car logo,63,32,99,66
00576.jpg,259,194,car logo,34,88,57,102
cldi_357.png,300,300,car logo,105,154,116,170
cldi_357.png,300,300,car logo,117,153,129,169
cldi_357.png,300,300,car logo,129,154,140,167
cldi_357.png,300,300,car logo,143,154,156,168
cldi_357.png,300,300,car logo,110,168,121,183
cldi_357.png,300,300,car logo,121,169,137,183
cldi_357.png,300,300,car logo,137,168,149,184
cldi_364.png,300,300,car logo,110,121,153,174
cldi_423.png,300,300,car logo,10,147,58,193
00453.jpg,424,360,car logo,70,159,94,181
00453.jpg,424,360,car logo,73,25,115,67
00453.jpg,424,360,car logo,184,61,257,83
00808.jpg,144,108,car logo,125,69,132,74
cldi_198.png,300,300,car logo,124,153,159,184
cldi_237.png,300,300,car logo,121,75,174,117
cldi_261.png,300,300,car logo,137,59,189,79
00461.jpg,640,360,car logo,166,220,211,252
cldi_487.png,300,300,car logo,119,152,140,172
cldi_709.png,300,300,car logo,6,141,50,177
cldi_283.png,300,300,car logo,137,23,190,51
00215.jpg,259,194,car logo,198,92,207,99
00175.jpg,800,533,car logo,274,335,300,358
cldi_390.png,300,300,car logo,132,58,177,98
cldi_10.png,300,300,car logo,81,58,92,71
cldi_10.png,300,300,car logo,82,73,91,83
cldi_10.png,300,300,car logo,93,60,101,68
cldi_10.png,300,300,car logo,93,72,102,84
cldi_10.png,300,300,car logo,102,56,113,70
cldi_10.png,300,300,car logo,104,71,113,85
cldi_10.png,300,300,car logo,114,58,125,70
cldi_10.png,300,300,car logo,115,72,124,85
00132.jpg,640,480,car logo,432,417,617,480
00738.jpg,640,480,car logo,437,254,492,294
00140.jpg,640,480,car logo,520,282,554,317
00783.jpg,1293,969,car logo,210,381,296,423
00676.jpg,640,480,car logo,76,184,112,212
00289.jpg,800,533,car logo,612,300,662,323
00277.jpg,1024,768,car logo,282,362,322,403
00776.jpg,640,480,car logo,587,228,622,266
01000.jpg,1600,1200,car logo,1262,662,1373,743
00508.jpg,1600,1200,car logo,1410,686,1488,782
cldi_592.png,300,300,car logo,133,78,174,114
00736.jpg,450,252,car logo,79,139,116,158
00117.jpg,753,383,car logo,467,132,515,157
cldi_438.png,300,300,car logo,100,52,132,77
cldi_478.png,300,300,car logo,32,142,72,172
cldi_572.png,300,300,car logo,110,88,136,120
cldi_600.png,300,300,car logo,116,138,148,179
00759.jpg,630,420,car logo,539,217,579,263
00759.jpg,630,420,car logo,200,9,230,46
00759.jpg,630,420,car logo,282,20,308,52
00759.jpg,630,420,car logo,346,27,374,56
00759.jpg,630,420,car logo,132,1,149,30
cldi_788.png,300,300,car logo,62,57,114,114
cldi_734.png,300,300,car logo,5,108,21,128
cldi_734.png,300,300,car logo,21,110,37,130
cldi_734.png,300,300,car logo,36,108,51,128
cldi_161.png,300,300,car logo,36,157,67,195
cldi_271.png,300,300,car logo,84,110,109,127
cldi_271.png,300,300,car logo,112,110,134,128
cldi_271.png,300,300,car logo,90,126,132,150
cldi_678.png,300,300,car logo,27,101,85,128
00949.jpg,311,162,car logo,172,73,184,84
cldi_60.png,300,300,car logo,150,116,194,156
00379.jpg,1024,682,car logo,222,355,291,408
00620.jpg,1024,768,car logo,168,403,259,474
00620.jpg,1024,768,car logo,130,55,197,94
00620.jpg,1024,768,car logo,68,53,98,85
00620.jpg,1024,768,car logo,7,60,22,83
00460.jpg,1024,768,car logo,757,337,808,388
cldi_724.png,300,300,car logo,148,29,200,71
cldi_486.png,300,300,car logo,47,97,83,131
00944.jpg,1024,640,car logo,470,332,502,357
cldi_139.png,300,300,car logo,149,46,196,75
00825.jpg,460,345,car logo,384,180,420,205
00573.jpg,2808,1872,car logo,409,1189,563,1324
00573.jpg,2808,1872,car logo,2448,543,2583,678
00573.jpg,2808,1872,car logo,1809,758,1867,812
00404.jpg,750,469,car logo,66,259,94,281
cldi_397.png,300,300,car logo,7,24,63,41
cldi_137.png,300,300,car logo,22,89,55,117
00560.jpg,259,194,car logo,198,133,217,148
00618.jpg,1024,683,car logo,237,170,357,210
00618.jpg,1024,683,car logo,368,176,475,212
00618.jpg,1024,683,car logo,484,170,557,212
00618.jpg,1024,683,car logo,563,177,593,215
cldi_547.png,300,300,car logo,28,63,56,94
00624.jpg,512,288,car logo,394,131,407,151
cldi_89.png,300,300,car logo,63,41,108,78
cldi_783.png,300,300,car logo,125,119,171,167
cldi_528.png,300,300,car logo,130,9,157,38
cldi_141.png,300,300,car logo,112,73,154,120
00536.jpg,640,480,car logo,553,230,579,256
cldi_361.png,300,300,car logo,83,83,137,117
00670.jpg,550,366,car logo,260,195,291,227
00987.jpg,320,240,car logo,47,97,69,116
cldi_196.png,300,300,car logo,71,92,104,119
00380.jpg,624,423,car logo,467,172,503,200
00865.jpg,400,274,car logo,279,149,324,169
cldi_124.png,300,300,car logo,91,111,132,146
00299.jpg,1024,768,car logo,873,312,919,355
00217.jpg,640,480,car logo,486,261,551,312
00400.jpg,275,183,car logo,227,85,241,95
cldi_674.png,300,300,car logo,43,15,89,49
cldi_213.png,300,300,car logo,102,37,150,66
00168.jpg,640,480,car logo,240,212,296,242
00414.jpg,1600,939,car logo,503,571,579,634
cldi_187.png,300,300,car logo,152,10,190,46
cldi_44.png,300,300,car logo,21,99,45,128
00974.jpg,480,360,car logo,398,199,418,219
00554.jpg,320,240,car logo,271,116,290,132
00554.jpg,320,240,car logo,285,63,296,74
00386.jpg,1280,1024,car logo,844,506,949,563
00427.jpg,640,480,car logo,62,259,95,285
00427.jpg,640,480,car logo,307,14,375,57
cldi_635.png,300,300,car logo,29,105,49,123
00971.jpg,623,449,car logo,527,236,553,259
cldi_624.png,300,300,car logo,51,80,89,112
00181.jpg,1024,768,car logo,801,496,857,553
00330.jpg,500,333,car logo,240,173,260,195
cldi_748.png,300,300,car logo,13,116,55,145
cldi_101.png,300,300,car logo,102,35,161,93
00629.jpg,259,194,car logo,16,102,32,120
00353.jpg,500,312,car logo,45,120,75,141
00574.jpg,750,421,car logo,507,233,529,249
00391.jpg,1920,1200,car logo,1087,655,1190,750
00391.jpg,1920,1200,car logo,1518,1047,1626,1160
cldi_619.png,300,300,car logo,75,65,113,94
cldi_49.png,300,300,car logo,139,46,156,64
cldi_49.png,300,300,car logo,138,64,154,81
cldi_49.png,300,300,car logo,154,45,172,65
cldi_49.png,300,300,car logo,155,63,171,82
cldi_49.png,300,300,car logo,172,44,187,62
cldi_49.png,300,300,car logo,172,63,186,82
cldi_266.png,300,300,car logo,137,52,187,84
cldi_465.png,300,300,car logo,143,54,183,105
cldi_53.png,300,300,car logo,55,118,75,136
00793.jpg,400,300,car logo,19,163,41,184
00626.jpg,400,300,car logo,358,124,375,145
00758.jpg,800,600,car logo,721,304,764,351
cldi_2.png,300,300,car logo,62,19,113,68
00977.jpg,720,403,car logo,451,166,477,192
00970.jpg,640,480,car logo,425,153,465,188
cldi_493.png,300,300,car logo,80,57,130,99
cldi_701.png,300,300,car logo,59,60,104,104
cldi_779.png,300,300,car logo,48,27,98,77
00218.jpg,400,300,car logo,59,154,102,172
00614.jpg,1024,768,car logo,780,380,865,438
00922.jpg,450,225,car logo,343,112,375,134
00962.jpg,1500,938,car logo,493,373,589,444
cldi_320.png,300,300,car logo,106,104,147,125
cldi_524.png,300,300,car logo,147,77,195,127
cldi_26.png,300,300,car logo,99,75,150,99
00123.jpg,2100,1575,car logo,1754,944,1834,1038
cldi_133.png,300,300,car logo,36,138,79,174
cldi_163.png,300,300,car logo,132,47,171,97
cldi_510.png,300,300,car logo,145,58,191,103
cldi_58.png,300,300,car logo,135,122,149,134
00795.jpg,259,194,car logo,20,89,37,106
00541.jpg,300,225,car logo,231,108,250,124
cldi_156.png,300,300,car logo,122,161,154,189
00397.jpg,300,225,car logo,252,95,273,115
00931.jpg,640,480,car logo,143,307,162,328
00931.jpg,640,480,car logo,529,222,549,243
00551.jpg,800,571,car logo,256,394,275,412
cldi_786.png,300,300,car logo,68,57,112,96
cldi_278.png,300,300,car logo,143,70,190,105
cldi_155.png,300,300,car logo,138,147,167,179
00382.jpg,500,375,car logo,374,149,405,168
00716.jpg,260,194,car logo,36,129,46,137
cldi_497.png,300,300,car logo,81,134,131,172
cldi_166.png,300,300,car logo,129,76,192,136
00785.jpg,485,342,car logo,55,131,83,147
00715.jpg,700,500,car logo,641,231,669,271
00219.jpg,640,359,car logo,468,186,534,223
00199.jpg,1600,1200,car logo,357,521,442,586
00985.jpg,300,199,car logo,134,107,144,118
cldi_686.png,300,300,car logo,142,30,191,71
cldi_777.png,300,300,car logo,10,14,21,27
cldi_777.png,300,300,car logo,19,13,30,28
cldi_777.png,300,300,car logo,29,15,39,26
cldi_777.png,300,300,car logo,37,14,47,27
cldi_777.png,300,300,car logo,47,14,57,29
cldi_777.png,300,300,car logo,17,27,26,36
cldi_777.png,300,300,car logo,26,25,34,37
cldi_777.png,300,300,car logo,34,23,42,39
cldi_777.png,300,300,car logo,41,24,49,38
cldi_590.png,300,300,car logo,8,129,44,170
cldi_689.png,300,300,car logo,109,148,153,189
cldi_112.png,300,300,car logo,48,141,85,177
00700.jpg,480,360,car logo,115,184,136,206
cldi_118.png,300,300,car logo,92,119,118,153
00139.jpg,800,535,car logo,159,267,189,290
cldi_477.png,300,300,car logo,142,143,190,190
cldi_715.png,300,300,car logo,16,98,47,127
cldi_327.png,300,300,car logo,79,54,127,82
00810.jpg,300,199,car logo,134,107,168,128
cldi_41.png,300,300,car logo,32,96,85,147
00514.jpg,300,200,car logo,26,88,41,100
cldi_440.png,300,300,car logo,154,26,188,65
cldi_751.png,300,300,car logo,47,54,65,72
cldi_584.png,300,300,car logo,13,83,38,111
00234.jpg,1504,1000,car logo,1091,512,1164,579
00815.jpg,500,333,car logo,90,123,115,143
00815.jpg,500,333,car logo,414,14,442,31
cldi_144.png,300,300,car logo,44,147,69,180
cldi_144.png,300,300,car logo,70,144,92,179
00792.jpg,586,391,car logo,348,174,373,194
00246.jpg,1280,1024,car logo,218,665,338,746
00246.jpg,1280,1024,car logo,1054,637,1116,720
00246.jpg,1280,1024,car logo,271,592,366,649
00246.jpg,1280,1024,car logo,614,342,661,377
cldi_375.png,300,300,car logo,123,91,170,116
00356.jpg,1600,1200,car logo,1070,610,1168,675
cldi_267.png,300,300,car logo,105,134,154,167
00473.jpg,259,194,car logo,31,90,51,105
cldi_247.png,300,300,car logo,36,128,81,157
00131.jpg,960,720,car logo,432,328,465,358
00579.jpg,495,320,car logo,301,173,319,188
cldi_246.png,300,300,car logo,137,62,181,100
cldi_737.png,300,300,car logo,116,33,167,74
00693.jpg,1024,768,car logo,798,248,852,321
00894.jpg,600,281,car logo,34,100,60,126
00721.jpg,480,360,car logo,137,28,224,84
00721.jpg,480,360,car logo,333,35,377,102
00557.jpg,800,600,car logo,372,283,440,352
00209.jpg,1000,667,car logo,850,400,931,469
cldi_637.png,300,300,car logo,32,30,53,58
00737.jpg,242,208,car logo,164,123,175,133
cldi_329.png,300,300,car logo,136,20,181,53
cldi_92.png,300,300,car logo,56,50,77,70
00734.jpg,913,609,car logo,689,296,718,338
cldi_768.png,300,300,car logo,106,146,163,196
00896.jpg,314,186,car logo,99,93,116,105
cldi_171.png,300,300,car logo,150,77,185,114
cldi_330.png,300,300,car logo,99,93,137,120
cldi_91.png,300,300,car logo,122,125,157,162
cldi_766.png,300,300,car logo,121,127,144,150
00505.jpg,259,194,car logo,57,140,69,153
00329.jpg,700,500,car logo,27,259,56,297
00329.jpg,700,500,car logo,81,157,106,177
cldi_380.png,300,300,car logo,98,86,140,113
00824.jpg,1024,768,car logo,791,370,819,401
00803.jpg,640,480,car logo,132,174,193,212
00803.jpg,640,480,car logo,16,96,39,120
cldi_12.png,300,300,car logo,25,136,43,153
cldi_12.png,300,300,car logo,50,136,67,153
00496.jpg,1024,768,car logo,132,373,180,419
